entity_id,state,last_changed
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:39:57.262Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:40:27.231Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:40:57.226Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:41:27.201Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:41:27.226Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:41:57.268Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:42:27.311Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:42:57.326Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:43:27.267Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:43:27.297Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:43:57.282Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:44:27.220Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:44:27.256Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:44:57.304Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:45:27.306Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:45:57.233Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:46:27.280Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:46:57.260Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:47:27.349Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:47:57.382Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:47:57.402Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:48:27.399Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:48:57.369Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:48:57.385Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:49:27.343Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:49:57.363Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:50:27.334Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:50:57.323Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:51:27.362Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:51:57.359Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:52:27.391Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:52:57.344Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:53:27.383Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:53:57.324Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:54:27.343Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:54:57.326Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:55:27.371Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:55:57.377Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:56:27.427Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:56:57.463Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:57:27.503Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:57:57.370Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:58:27.405Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:58:57.370Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:59:27.371Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:59:57.470Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-13T22:00:00.029Z
sensor.heating_curve_optimizer_heating_curve_offset,unavailable,2025-12-14T00:11:38.003Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-14T00:11:57.597Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-14T03:57:58.304Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-14T03:57:58.334Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-14T03:58:28.339Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-14T03:58:58.360Z
